node1,node2,network
1330950,1083319,0
1330950,77949,0
41844,155879,0
41978,1386297,0
1400062,1492976,0
1400062,182204,0
1400062,727854,0
42089,698827,0
42089,259706,0
42089,1362953,0
42089,1044575,0
368377,833498,0
368377,1218474,0
368377,460860,0
368377,1026616,0
368377,443209,0
368377,1495703,0
368377,882412,0
715607,1135279,0
715607,1437830,0
715607,934838,0
715607,264593,0
715607,448071,0
715607,1257035,0
715607,199766,0
715607,1345936,0
715607,421088,0
715607,579622,0
715607,93173,0
715607,1420987,0
1491295,82530,0
1491295,542410,0
1491295,1009157,0
1491295,1478992,0
1491295,904284,0
1491295,1288149,0
1491295,323161,0
1491295,216405,0
1491295,1567862,0
1491295,1543276,0
42256,305294,0
540275,64826,0
540275,1292614,0
540275,598113,0
540275,840189,0
540275,1174918,0
540275,1009157,0
540275,806127,0
540275,140424,0
540275,1098361,0
540275,414417,0
98346,1407426,0
98346,194451,0
98346,130229,0
98346,611956,0
819863,1554882,0
819863,118117,0
833498,1366958,0
833498,260470,0
833498,124492,0
833498,754333,0
833498,1063358,0
1266507,326534,0
1266507,653073,0
1266507,677425,0
42531,847744,0
42531,544682,0
762784,1582887,0
1235881,500050,0
1235881,57004,0
1235881,187118,0
42730,1426512,0
829446,1257990,0
1342632,1511017,0
1342632,1410583,0
42972,1284082,0
1082927,305959,0
1082927,718717,0
1082927,1142747,0
1082927,358198,0
43369,341878,0
43630,617528,0
43630,999899,0
1086568,828166,0
1086568,1262450,0
1086568,1043923,0
43679,1210844,0
144489,1369109,0
144489,1447746,0
144489,973575,0
144489,1485432,0
144489,957108,0
406526,1172493,0
406526,1372734,0
626203,1265273,0
626203,309698,0
626203,259706,0
626203,1430712,0
626203,879818,0
898182,766902,0
991229,895302,0
991229,904284,0
991229,1478992,0
991229,870785,0
991229,140424,0
991229,1009157,0
991229,1476233,0
991229,542410,0
991229,1403213,0
991229,1288149,0
1053004,1232575,0
1053004,1044647,0
1053004,396160,0
1053004,478112,0
1226831,962696,0
1226831,909250,0
1571053,557870,0
1571053,1289503,0
1571053,113517,0
1571053,1001931,0
1571053,502251,0
1571053,271576,0
1571053,294612,0
1571053,210692,0
1571053,329731,0
1571053,1314668,0
1571053,184377,0
1571053,667477,0
44428,1520758,0
44428,535940,0
63928,1128210,0
63928,435754,0
63928,687338,0
995151,711628,0
995151,67596,0
995151,749341,0
995151,374336,0
995151,1312166,0
995151,863929,0
995151,191801,0
995151,1176618,0
998190,882422,0
998190,267335,0
998190,181697,0
998190,500779,0
998190,357866,0
998190,237043,0
998190,152709,0
998190,256596,0
998190,1071915,0
998190,1345936,0
998190,101817,0
44430,752254,0
473991,695445,0
473991,1231078,0
473991,783157,0
44559,424863,0
44559,1309066,0
44559,1335309,0
44559,113077,0
698787,783209,0
698787,197523,0
698787,1176598,0
1435526,427686,0
1435526,429386,0
44916,1040042,0
44936,830083,0
44936,150032,0
910212,508139,0
910212,882979,0
910212,564182,0
1517011,406221,0
1517011,1389189,0
45012,356444,0
45012,882003,0
45012,658503,0
45012,204246,0
430097,1174129,0
430097,929020,0
430097,141816,0
430097,1008519,0
430097,533612,0
430097,367269,0
430097,65082,0
430097,1073371,0
430097,1020009,0
430097,332247,0
430097,950421,0
943085,425251,0
1055008,755709,0
1055008,1428697,0
1055008,1292127,0
1055008,400872,0
1055008,1115216,0
1415077,674135,0
1415077,1120208,0
1415077,775163,0
45245,1067683,0
45245,1365748,0
45245,942836,0
45245,794291,0
45245,892441,0
45245,1353435,0
45245,267767,0
45245,1206395,0
45245,544269,0
45245,1257035,0
45245,1026441,0
45245,951149,0
109514,604045,0
109514,667477,0
109514,105520,0
109514,898518,0
109514,557870,0
109514,311851,0
109514,1023549,0
109514,155987,0
109514,569831,0
109514,1463616,0
109514,594918,0
109514,460372,0
109514,1358950,0
279199,996754,0
279199,206637,0
279199,271576,0
279199,900046,0
279199,959604,0
279199,701663,0
279199,253616,0
279199,436502,0
279199,1191339,0
279199,1032096,0
304493,1023194,0
304493,879850,0
304493,1322834,0
304493,1552743,0
310474,473191,0
310474,1553849,0
310474,1050473,0
310474,139982,0
310474,533612,0
310474,882084,0
310474,671840,0
596189,1063796,0
596189,701663,0
596189,319490,0
596189,1183717,0
596189,1205140,0
596189,814762,0
596189,271576,0
690938,1008519,0
690938,517376,0
690938,205728,0
690938,1213324,0
690938,89881,0
690938,1078045,0
690938,77686,0
815213,744364,0
815213,1025998,0
815213,1168858,0
815213,625243,0
815213,1339474,0
815213,479047,0
815213,499454,0
887150,1176618,0
887150,1569935,0
887150,733142,0
887150,96051,0
887150,594918,0
887150,434348,0
887150,814762,0
951149,892441,0
951149,1067683,0
951149,1306181,0
951149,700530,0
951149,699212,0
951149,1258429,0
951149,1263341,0
951149,325827,0
951149,1466107,0
951149,1135279,0
951149,887548,0
951149,802661,0
951149,1129606,0
981205,804005,0
981205,1397788,0
981205,1358950,0
981205,557870,0
981205,898518,0
981205,1001931,0
981205,1183717,0
981205,1552800,0
981205,805053,0
981205,151470,0
981205,155987,0
1067683,887548,0
1067683,573034,0
1067683,382836,0
1067683,1018063,0
1067683,794291,0
1067683,1531296,0
1067683,466587,0
1067683,89941,0
1067683,942836,0
1306181,382836,0
1306181,1353435,0
1306181,1223613,0
1306181,699212,0
1306181,1263341,0
1306181,288611,0
1306181,1564452,0
1306181,1129606,0
1306181,84136,0
1314668,236926,0
1314668,804005,0
1314668,294612,0
1314668,1336679,0
1314668,1023549,0
1314668,672474,0
1314668,1482118,0
1314668,155987,0
1314668,97672,0
1314668,1387406,0
1359331,1473259,0
1359331,1302551,0
1359331,350965,0
1359331,602700,0
1531296,288611,0
1531296,264593,0
1531296,585183,0
1531296,1420987,0
1531296,1257035,0
1531296,223282,0
1531296,798991,0
1531296,267955,0
1531296,887548,0
1531296,573034,0
225421,1170504,0
225421,51101,0
225421,1329754,0
225421,776031,0
45743,1012692,0
45743,315848,0
197021,51101,0
197021,1213738,0
197021,1322834,0
197021,1507159,0
491225,1374250,0
491225,990760,0
133979,942836,0
133979,1252123,0
133979,802680,0
133979,1258429,0
133979,495689,0
133979,147066,0
133979,1564452,0
133979,229637,0
133979,1018063,0
133979,887548,0
289128,303542,0
289128,1204568,0
289128,214559,0
289128,1032096,0
289128,1055302,0
289128,1133386,0
289128,1297273,0
289128,82530,0
289128,1543276,0
289128,900046,0
289128,325635,0
494068,406832,0
494068,761246,0
494068,1455914,0
494068,1394242,0
494068,256596,0
494068,1345936,0
494068,500779,0
494068,243249,0
737868,205864,0
737868,741004,0
737868,1052481,0
743825,468364,0
743825,1330582,0
840189,1292614,0
840189,900866,0
840189,598113,0
840189,64826,0
840189,962895,0
840189,544269,0
840189,1201999,0
840189,466587,0
840189,319557,0
840189,1564334,0
887548,699212,0
887548,892441,0
887548,1373851,0
887548,942836,0
887548,84136,0
887548,223282,0
887548,1141127,0
1262219,1551084,0
1262219,1339474,0
1262219,1486568,0
1262219,625243,0
1262219,580906,0
1262219,1156662,0
1262219,732094,0
1262219,248505,0
1262219,479047,0
1403213,805053,0
1403213,540054,0
1403213,755929,0
1403213,604045,0
1403213,959604,0
1403213,1262495,0
1403213,325635,0
1403213,591371,0
1412143,768561,0
1412143,613042,0
1412143,392739,0
1412143,1387473,0
1412143,924378,0
1412143,69099,0
1412143,177745,0
1511370,1497061,0
1511370,1087507,0
1511370,1067247,0
1511370,906660,0
1511370,1017907,0
1511370,746130,0
1511370,1464746,0
1511370,156665,0
1511370,71442,0
1511370,59297,0
1511370,728954,0
46546,742004,0
90376,404572,0
90376,1480659,0
90376,1311376,0
46642,301574,0
46642,1335309,0
46642,1565579,0
46642,994166,0
46642,1073252,0
247998,392739,0
247998,320914,0
247998,87705,0
247998,1324064,0
247998,106038,0
247998,139982,0
247998,473191,0
247998,158850,0
247998,1561911,0
283733,1230593,0
283733,1561111,0
283733,437110,0
283733,729496,0
621969,863929,0
621969,1331931,0
621969,310888,0
621969,1169743,0
621969,999209,0
621969,686205,0
621969,191801,0
621969,1328043,0
621969,985600,0
621969,1176618,0
762491,1073371,0
762491,471134,0
762491,437070,0
762491,205728,0
762491,614891,0
762491,52921,0
762491,1376926,0
762491,932620,0
849154,705724,0
849154,441176,0
849154,746855,0
849154,698657,0
849154,87705,0
849154,1510983,0
776769,980268,0
776769,686205,0
776769,711628,0
776769,1151568,0
776769,363598,0
776769,601057,0
776769,1312166,0
880423,470379,0
880423,267335,0
880423,1191201,0
880423,1146144,0
880423,1455914,0
880423,421088,0
880423,1175615,0
880423,1001133,0
880423,934838,0
47098,601676,0
1272244,1178696,0
1272244,414458,0
1272244,351623,0
47272,1376123,0
47272,1124308,0
1142747,1242370,0
1142747,942086,0
1394242,1439677,0
1394242,256596,0
1394242,406832,0
1394242,420908,0
1394242,389055,0
1394242,226715,0
1394242,267335,0
1394242,1191201,0
1394242,1455914,0
1394242,438893,0
47935,1170504,0
47935,503523,0
47935,1251015,0
47935,1058643,0
234800,1419382,0
234800,611956,0
1347777,72956,0
1347777,502552,0
1373782,259314,0
1373782,1537687,0
1373782,1325737,0
1373782,289547,0
1373782,857228,0
1373782,785689,0
1561322,1512302,0
1561322,435956,0
1561322,536060,0
48028,995026,0
48028,879850,0
48028,1080806,0
1401081,63865,0
1401081,997553,0
902245,802661,0
902245,468232,0
902245,1141127,0
902245,1223613,0
902245,354107,0
902245,1373851,0
902245,1127959,0
902245,1301974,0
902245,1353435,0
902245,267767,0
48604,428321,0
48604,223062,0
479047,567054,0
479047,1025998,0
479047,499454,0
479047,156665,0
479047,746130,0
479047,580906,0
479047,1551084,0
479047,1464746,0
951418,866781,0
951418,205728,0
951418,65082,0
951418,978627,0
951418,1495218,0
951418,1553849,0
951418,965671,0
951418,1367542,0
48891,333638,0
48891,259286,0
613042,1008519,0
613042,1350271,0
613042,1191916,0
613042,1275839,0
613042,436790,0
48942,1424116,0
48942,1328073,0
1164862,1352877,0
1164862,925395,0
1278079,1266141,0
1278079,577766,0
49335,434463,0
1310222,541730,0
1310222,116754,0
1310222,1101943,0
1310222,84401,0
49688,1569887,0
49688,486146,0
49688,1417713,0
295837,489439,0
295837,595410,0
295837,1020721,0
295837,1142193,0
295837,1402435,0
295837,336095,0
1427471,596530,0
1427471,187235,0
1427471,768734,0
1427471,738183,0
49945,1149248,0
49945,1186284,0
1110493,1345028,0
1110493,66307,0
1110493,718717,0
1110493,202548,0
1564487,893193,0
50329,503523,0
143970,1077703,0
143970,960311,0
143970,117919,0
143970,834825,0
143970,645906,0
800189,1345178,0
800189,175769,0
800189,594650,0
50409,536739,0
50409,237500,0
95341,1108905,0
172250,504030,0
172250,76462,0
172250,136623,0
172250,585749,0
649584,770727,0
649584,536060,0
649584,1253165,0
1012059,1520758,0
1012059,1352618,0
1400753,86623,0
1400753,249646,0
50470,1242370,0
104009,319115,0
486216,113474,0
1089822,695361,0
1089822,113909,0
1089822,992400,0
1089822,1213757,0
1089822,1576255,0
1089822,1417043,0
50589,975652,0
50589,463056,0
561167,280074,0
561167,746843,0
1430712,1554674,0
1430712,161518,0
1430712,565197,0
1430712,753909,0
50999,201659,0
50999,252524,0
50999,107424,0
50999,1149008,0
50999,1560836,0
181697,101817,0
181697,267335,0
181697,152709,0
181697,1364337,0
181697,823144,0
181697,633173,0
181697,1431269,0
181697,500779,0
181697,357866,0
51101,86447,0
51101,1541221,0
512097,116669,0
512097,1020009,0
512097,1026616,0
512097,106179,0
512097,124719,0
512097,205728,0
1172978,410087,0
1172978,1272676,0
1172978,723288,0
1172978,857228,0
1172978,933824,0
1172978,1560345,0
1227000,232825,0
1227000,465557,0
1227000,79390,0
1227000,359070,0
1227000,782221,0
1227000,595272,0
51320,818871,0
51320,1516751,0
700736,784902,0
700736,532409,0
1334849,679992,0
1334849,1024435,0
892560,467562,0
892560,363598,0
892560,1469991,0
892560,985600,0
892560,1069393,0
892560,1239782,0
892560,965375,0
892560,601057,0
51381,793756,0
51381,1339480,0
51381,1239845,0
51381,918459,0
619699,357342,0
619699,125183,0
619699,676923,0
619699,1052335,0
619699,1277240,0
934972,930838,0
934972,225180,0
934972,99000,0
934972,383465,0
1058169,477121,0
1058169,1068878,0
1058169,1403420,0
1058169,994166,0
1058169,1565579,0
1058169,1546846,0
1559944,1396403,0
1559944,407385,0
1559944,1552731,0
51413,1294578,0
51413,632432,0
1345018,138105,0
1345018,1327838,0
449653,799520,0
449653,134013,0
449653,479778,0
449653,1115216,0
449653,571509,0
449653,731522,0
776634,189685,0
776634,1141127,0
776634,1354211,0
776634,1127959,0
776634,468232,0
776634,352613,0
776634,1564334,0
776634,942836,0
776634,147066,0
776634,273554,0
776634,1174918,0
776634,572334,0
776634,962895,0
814762,236926,0
814762,113517,0
814762,1328752,0
814762,1482118,0
814762,591371,0
814762,604045,0
814762,1289503,0
814762,155987,0
814762,184377,0
814762,137540,0
825785,833605,0
825785,651434,0
825785,263620,0
825785,1510983,0
825785,1514773,0
825785,1499580,0
825785,1172622,0
825785,1438766,0
1096597,965671,0
1096597,615307,0
1096597,106179,0
1096597,1073371,0
1096597,141816,0
1096597,680608,0
52921,1035639,0
52921,135017,0
52921,191801,0
52921,1560630,0
52921,1069393,0
52921,1458385,0
52921,978627,0
52921,374336,0
147066,900866,0
147066,273554,0
147066,1127959,0
147066,495689,0
147066,1252123,0
147066,165380,0
147066,572334,0
147066,1223613,0
147066,870678,0
147066,1354211,0
202462,971409,0
202462,514518,0
202462,586759,0
202462,66401,0
202462,339266,0
202462,384419,0
223282,1264013,0
223282,798991,0
223282,1006458,0
223282,1365748,0
223282,264593,0
223282,223982,0
223282,267955,0
223282,267767,0
223282,1437830,0
277913,256671,0
277913,459610,0
277913,976963,0
277913,1129772,0
277913,1236499,0
277913,1339474,0
277913,1551084,0
277913,247934,0
277913,266195,0
277913,801705,0
277913,736671,0
277913,623579,0
277913,1053503,0
277913,625243,0
277913,1292886,0
277913,732094,0
277913,567054,0
277913,1558275,0
277913,1156662,0
277913,580906,0
277913,248505,0
310888,995680,0
310888,711628,0
310888,1105713,0
310888,863929,0
310888,467562,0
310888,96051,0
310888,980268,0
310888,434348,0
353808,1330526,0
353808,420175,0
353808,113077,0
353808,455031,0
353808,634332,0
419644,1115216,0
419644,785664,0
419644,939648,0
419644,201929,0
419644,799520,0
419644,805490,0
591707,680608,0
591707,320914,0
591707,137920,0
591707,1213324,0
591707,1324064,0
591707,598288,0
591707,804680,0
906660,1431269,0
906660,1497061,0
906660,710986,0
906660,357866,0
906660,882422,0
906660,1071915,0
906660,1364337,0
906660,152709,0
906660,823144,0
906660,802252,0
1105713,815309,0
1105713,1312166,0
1105713,517376,0
1105713,818439,0
1105713,437070,0
1105713,1516993,0
1105713,746943,0
1175615,223982,0
1175615,1319614,0
1175615,122853,0
1175615,264593,0
1175615,1257035,0
1175615,448071,0
1358950,1328752,0
1358950,715923,0
1358950,557870,0
1358950,1355780,0
1358950,749341,0
1358950,1239782,0
572409,77949,0
572409,665640,0
572409,1266934,0
572409,1083319,0
572409,1559115,0
572409,770705,0
614891,790544,0
614891,980268,0
614891,163536,0
614891,1294647,0
614891,393823,0
614891,1074729,0
614891,1073371,0
614891,950421,0
614891,246654,0
756569,1130285,0
756569,613867,0
756569,762577,0
756569,682944,0
756569,1362953,0
53785,1213324,0
53785,826846,0
53785,297054,0
53785,65082,0
53785,961870,0
53785,89881,0
53785,137920,0
53785,1084517,0
496727,1506336,0
496727,354493,0
770705,882412,0
770705,906607,0
770705,934658,0
770705,1172622,0
770705,688506,0
770705,1235460,0
54158,685772,0
54158,1224859,0
54487,1302893,0
54487,96115,0
435956,1531636,0
435956,663697,0
435956,1451586,0
1480619,1435918,0
54554,985575,0
54554,1063358,0
54554,785689,0
54554,381386,0
54554,833605,0
54554,725458,0
54554,403000,0
54554,130067,0
54554,1227749,0
393823,327514,0
393823,264496,0
393823,1167765,0
393823,974042,0
393823,1387977,0
393823,1560630,0
548008,461782,0
548008,1343841,0
548008,377874,0
548008,79390,0
548008,731522,0
548008,1503919,0
723332,54714,0
723332,1308088,0
723332,754333,0
723332,680608,0
723332,1082316,0
723332,138507,0
723332,565129,0
924378,833605,0
924378,816560,0
924378,1183395,0
924378,927228,0
924378,471399,0
924378,785689,0
973079,339266,0
973079,188735,0
973079,187808,0
973079,99354,0
973079,502033,0
973079,152997,0
995680,467562,0
995680,408054,0
995680,818439,0
995680,1312166,0
995680,1561911,0
995680,256412,0
995680,135502,0
1075137,471134,0
1075137,933901,0
1075137,135017,0
1075137,182936,0
1075137,156114,0
1075137,588611,0
1075137,246654,0
1075137,1178617,0
1075137,733228,0
1133538,1425471,0
1133538,375194,0
1133538,929307,0
1133538,529951,0
1133538,658503,0
264593,1135279,0
264593,1257035,0
264593,199766,0
264593,288611,0
264593,223982,0
264593,579622,0
264593,1006458,0
264593,1264013,0
1001133,934838,0
1001133,1345936,0
1001133,1006458,0
1001133,243249,0
1001133,500779,0
1001133,1146144,0
1177552,212082,0
1177552,1506099,0
1177552,321540,0
54714,1326170,0
54714,1308088,0
54714,443209,0
54714,169729,0
54714,1275839,0
54714,69099,0
54714,705724,0
54714,138507,0
499454,567054,0
499454,1551084,0
499454,744364,0
499454,588861,0
499454,801705,0
499454,1339474,0
499454,580906,0
499454,1025998,0
776325,233203,0
776325,969137,0
1129772,459610,0
1129772,732094,0
1129772,1053503,0
1129772,1236499,0
1129772,1551084,0
1129772,736671,0
1129772,976963,0
1129772,256671,0
1129772,1292886,0
1129772,623579,0
1129772,247934,0
1129772,266195,0
1129772,1486568,0
1129772,1339474,0
1133462,1497061,0
1133462,1464746,0
1133462,1364337,0
1133462,1087507,0
1133462,59297,0
1133462,1067247,0
1133462,710986,0
1133462,71442,0
1133462,790701,0
1133462,985552,0
1133462,1017907,0
1156662,567054,0
1156662,746130,0
1156662,744364,0
1156662,156665,0
1156662,1025998,0
1156662,625243,0
1156662,1339474,0
1156662,1486568,0
1464746,1168858,0
1464746,1497061,0
1464746,1025998,0
1464746,101817,0
1464746,156665,0
1464746,59297,0
1464746,1087507,0
54825,1121477,0
54825,700616,0
54825,426775,0
263492,54860,0
263492,442287,0
263492,466036,0
263492,857696,0
322881,1485432,0
322881,265822,0
322881,465812,0
322881,336455,0
322881,1465315,0
943821,388181,0
943821,355161,0
54860,1541221,0
54860,83650,0
54860,648873,0
246369,290979,0
679897,1570847,0
679897,963305,0
679897,400872,0
679897,785664,0
679897,758815,0
679897,1288423,0
777378,1180512,0
305267,308983,0
305267,596779,0
471399,1083165,0
471399,760182,0
471399,381386,0
471399,785689,0
483761,246952,0
648340,837813,0
648340,407246,0
813105,1277402,0
813105,1265607,0
813105,228365,0
1014627,899721,0
1267790,770133,0
1267790,759468,0
55171,138803,0
1328073,724887,0
1328073,372114,0
56090,1501373,0
797130,713063,0
797130,1154059,0
56559,775410,0
56559,1465210,0
416619,1001630,0
1129419,335835,0
1129419,1001045,0
1129419,613867,0
1129419,424784,0
56660,1471403,0
775306,1128320,0
56808,241767,0
56808,354677,0
898518,1336679,0
898518,460372,0
898518,1289503,0
898518,1063796,0
898518,184377,0
898518,113469,0
898518,436502,0
1232791,950421,0
1232791,671840,0
1232791,1035639,0
1232791,1114475,0
1232791,815309,0
1232791,344968,0
1232791,713484,0
1232791,1069393,0
56866,565197,0
56866,1450847,0
56866,652297,0
56866,655119,0
145216,657421,0
193668,1385787,0
193668,516449,0
193668,550861,0
193668,516288,0
341931,919396,0
879152,1287000,0
879152,310158,0
1443470,436512,0
1443470,1006525,0
1443470,290322,0
56876,515994,0
56876,330388,0
56876,456872,0
56876,730920,0
134013,201659,0
134013,415536,0
134013,1327317,0
134013,601477,0
134013,176018,0
480672,451911,0
480672,259786,0
1486568,1551084,0
1486568,736671,0
1486568,459610,0
1486568,266195,0
1486568,1558275,0
1486568,256671,0
1486568,1236499,0
1486568,247934,0
1486568,801705,0
1486568,623579,0
57004,1146204,0
57004,498073,0
427685,1376682,0
427685,510744,0
1018878,263231,0
1018878,243354,0
1256679,613299,0
57166,1225276,0
57166,483356,0
57166,117919,0
57166,1199225,0
57166,416126,0
545299,875032,0
743443,498947,0
743443,885182,0
857434,266733,0
866727,1107479,0
866727,276712,0
1323160,1554882,0
57261,618935,0
430265,686626,0
430265,582699,0
794969,371188,0
794969,1383982,0
57667,1178941,0
57667,985156,0
764516,1524402,0
764516,338898,0
57890,1184943,0
57890,871989,0
57890,170549,0
57890,191512,0
693875,1178696,0
693875,312832,0
693875,444817,0
57953,500050,0
57953,540716,0
57953,1193079,0
57953,727837,0
709170,201929,0
709170,176018,0
709170,1428697,0
709170,1142210,0
1182247,1538368,0
1182247,668366,0
1182247,129273,0
1417043,1524621,0
1417043,825901,0
1417043,465812,0
1417043,1178972,0
57983,114022,0
57983,910700,0
679432,1583149,0
679432,1402336,0
1023194,249459,0
1023194,1382206,0
1023194,1299770,0
58051,1455375,0
461782,586759,0
461782,1120868,0
461782,1325546,0
461782,484526,0
461782,79390,0
1582531,934874,0
59081,754860,0
59081,1380126,0
246952,311352,0
1059143,1091729,0
59145,246247,0
775217,391062,0
775217,536099,0
775217,482301,0
1231078,891541,0
1231078,805201,0
59297,710986,0
59297,1017907,0
59297,728954,0
59297,1087507,0
59297,744364,0
59297,790701,0
59297,267335,0
96051,467562,0
96051,1367542,0
96051,686205,0
96051,1017970,0
96051,711628,0
96051,929014,0
96051,256412,0
96051,408054,0
96051,1573651,0
96051,1569935,0
109152,210692,0
109152,1336679,0
109152,1023549,0
109152,804005,0
109152,701663,0
109152,271576,0
109152,749341,0
109152,1183717,0
436790,1517978,0
436790,332247,0
436790,382984,0
443209,680608,0
443209,1517978,0
443209,826846,0
443209,1218474,0
443209,1213324,0
443209,1326170,0
470379,226715,0
470379,1191201,0
470379,1319614,0
470379,406832,0
522191,504030,0
522191,1178972,0
522191,1414699,0
522191,125183,0
522191,778008,0
542410,1009157,0
542410,148152,0
542410,1567862,0
542410,161830,0
542410,206637,0
542410,1478992,0
542410,233012,0
542410,1111208,0
542410,806127,0
634422,1581291,0
634422,645649,0
634422,984436,0
634422,623413,0
674539,490943,0
674539,247540,0
806127,962895,0
806127,461118,0
806127,598113,0
806127,616428,0
806127,1094088,0
806127,414417,0
806127,148152,0
806127,446603,0
870678,165380,0
870678,324877,0
870678,1564334,0
870678,325827,0
870678,354107,0
870678,303837,0
870678,854884,0
870678,461118,0
870678,446603,0
870678,1098361,0
870678,1223613,0
870678,616428,0
885091,1487446,0
885091,310290,0
885091,209093,0
885091,1534546,0
996754,805053,0
996754,113469,0
996754,1001931,0
996754,253616,0
996754,755929,0
996754,1387406,0
996754,1482118,0
996754,325635,0
996754,97672,0
1026441,1206395,0
1026441,573034,0
1026441,1466107,0
1026441,576934,0
1026441,1365748,0
1026441,700530,0
1026441,93173,0
1026441,382836,0
1026441,892441,0
1289503,460372,0
1289503,1482118,0
1289503,184377,0
1289503,1205140,0
1289503,236926,0
1289503,502251,0
1289503,1297273,0
1367542,517376,0
1367542,191801,0
1367542,588611,0
1367542,1178617,0
1367542,246654,0
1367542,1312166,0
1367542,932145,0
1367542,1069393,0
1390795,882979,0
1400917,565129,0
1400917,1393112,0
1400917,1560345,0
1400917,1083319,0
1400917,308306,0
1400917,927228,0
1400917,306697,0
1400917,446702,0
1401348,1524124,0
1401348,1405010,0
1401348,163279,0
1455914,1146144,0
1455914,122853,0
1455914,243249,0
1455914,934838,0
1455914,420908,0
1455914,1319614,0
1455914,761246,0
1455914,1191201,0
1455914,226715,0
1455914,1345936,0
1534204,738183,0
1534204,1213450,0
1534204,1316177,0
1534204,1073252,0
1552800,155987,0
1552800,113517,0
1552800,184377,0
1552800,271576,0
1552800,1450792,0
1552800,1023549,0
1552800,389079,0
1552800,1463616,0
1552800,210692,0
59415,999136,0
1141034,399987,0
1141034,415536,0
1141034,252524,0
1141034,1100478,0
1141034,758815,0
59461,1080806,0
307501,1484566,0
307501,518001,0
307501,332002,0
59622,1393580,0
59622,760182,0
59622,460860,0
59622,306697,0
59622,785689,0
59622,1476386,0
59622,1136921,0
59622,384419,0
495689,273554,0
495689,354107,0
495689,189685,0
495689,900866,0
495689,1365748,0
495689,854884,0
495689,414417,0
495689,1564334,0
495689,1201999,0
495689,572334,0
495689,1127959,0
823144,71442,0
823144,438893,0
823144,1087507,0
823144,101817,0
823144,802252,0
823144,1364337,0
823144,790701,0
823144,1067247,0
823144,710986,0
942836,354107,0
942836,576934,0
942836,608389,0
942836,223982,0
942836,544269,0
942836,518250,0
942836,1301974,0
942836,1564334,0
942836,1018063,0
942836,457693,0
59730,1542946,0
681498,607898,0
681498,480811,0
681498,998799,0
59733,301306,0
116754,298944,0
116754,1132227,0
59961,847972,0
59961,1261806,0
311600,1122813,0
311600,360141,0
1090620,1128002,0
60155,230306,0
60155,978179,0
985592,701385,0
985592,658503,0
985592,172103,0
985592,977282,0
1487446,1376045,0
1487446,937039,0
1512204,834726,0
1512204,420913,0
1512204,565522,0
1512204,1174170,0
60326,699323,0
60326,193776,0
60326,1193805,0
847544,892842,0
847544,101132,0
847544,106255,0
1191038,353257,0
1191038,1084598,0
1191038,945580,0
1457628,1015766,0
1457628,98093,0
1457628,839763,0
60865,800611,0
60865,1452844,0
726442,1587347,0
726442,713816,0
726442,826846,0
726442,129548,0
726442,533612,0
726442,1026616,0
726442,555400,0
726442,1495218,0
726442,1336876,0
61169,1008519,0
61169,929020,0
61169,141816,0
61169,1078045,0
61169,533612,0
61169,1324064,0
61169,1495218,0
295818,1262450,0
295818,1028348,0
295818,277370,0
295818,468755,0
295818,804521,0
500018,114802,0
500018,628294,0
500018,203265,0
578418,1484966,0
578418,847455,0
677364,536822,0
677364,1503120,0
677364,1548892,0
680608,258808,0
680608,1275839,0
720906,360368,0
720906,1313410,0
720906,735019,0
720906,823752,0
720906,1450847,0
869274,877418,0
869274,1143853,0
869274,1545759,0
869274,1027628,0
869274,415904,0
1224680,1379726,0
1224680,1363862,0
1224680,1535024,0
1224680,1213757,0
1224680,374638,0
1224680,928622,0
1416505,953638,0
1416505,81794,0
1416505,684927,0
1552743,977282,0
1552743,882003,0
1552743,683036,0
1552743,1558203,0
61326,1258141,0
556141,1302482,0
556141,783105,0
556141,524796,0
556141,892259,0
61366,779532,0
61366,695097,0
212249,1222999,0
212249,1400811,0
1027638,352043,0
236510,860465,0
62213,742882,0
62213,458104,0
62213,796947,0
202109,529951,0
202109,1549608,0
202109,634332,0
202109,1485432,0
202109,201130,0
574800,291076,0
574800,1150366,0
655119,929429,0
655119,275455,0
655119,717356,0
795822,222789,0
795822,1407426,0
795822,727445,0
795822,1522055,0
62590,133553,0
62590,447688,0
62590,1027628,0
62590,87569,0
62590,1428697,0
103372,217545,0
165380,1420317,0
165380,1564334,0
165380,229637,0
165380,1252123,0
165380,1459583,0
165380,572334,0
165380,1141127,0
165380,457693,0
165380,1182426,0
165380,544269,0
376027,1502464,0
894681,596562,0
894681,388181,0
894681,641972,0
1450847,1559797,0
1450847,416126,0
1450847,796947,0
62652,379588,0
62652,786026,0
623056,1271737,0
623056,63827,0
623056,822197,0
651736,125915,0
651736,309876,0
651736,450801,0
63076,1479409,0
63076,993481,0
63076,237500,0
63076,687974,0
63076,977282,0
99354,187808,0
99354,339266,0
99354,232825,0
99354,1371972,0
99354,180313,0
99354,873379,0
99354,729496,0
784022,911988,0
784022,218597,0
1042485,790855,0
1213450,509745,0
1213450,421642,0
1213450,655210,0
1213450,919350,0
1265273,1265761,0
1265273,1132763,0
1265273,1068878,0
1265273,337647,0
1265273,1424277,0
63079,740864,0
63079,1176439,0
63079,564881,0
1089147,362662,0
1089147,978988,0
1484576,1101440,0
1484576,408228,0
1484576,726967,0
1484576,223058,0
1536799,326534,0
1536799,1123511,0
1536799,419447,0
63827,414954,0
